,expression,force,flavor,can_express,polarity,syntactically_negated,full_form,notes,Language,lang_ID,Unnamed: 8,register
127,gerek,weak,deontic,?,negative,below,gerek + NEG,,Turkish,nucl1301,,
128,gerek,strong,teleological,1,negative,above,[CLAUSE] gerek yok,,Turkish,nucl1301,,
129,gerek,weak necessity,teleological,?,negative,below,gerek + NEG,,Turkish,nucl1301,,
130,gerek,weak,teleological,?,negative,below,gerek + NEG,,Turkish,nucl1301,,
131,gerek,strong,circumstantial,?,negative,below,gerek + NEG,,Turkish,nucl1301,,
132,gerek,weak,circumstantial,?,negative,below,gerek + NEG,,Turkish,nucl1301,,
133,gerek,strong,bouletic,?,negative,below,gerek + NEG,,Turkish,nucl1301,,
134,-abil // -ebil,strong,epistemic,?,negative,below,-ama-(z) ,negative aorist of [-abil/-ebil],Turkish,nucl1301,,
135,-abil // -ebil,weak necessity,epistemic,?,negative,below,-ama-(z) ,,Turkish,nucl1301,,
136,-abil // -ebil,weak,epistemic,1,negative,below,-ama-(z) ,,Turkish,nucl1301,,
137,-abil // -ebil,strong,deontic,?,negative,below,-ama-(z) ,,Turkish,nucl1301,,
138,-abil // -ebil,weak necessity,deontic,?,negative,below,-ama-(z) ,,Turkish,nucl1301,,
139,-abil // -ebil,weak,deontic,1,negative,below,-ama-(z) ,,Turkish,nucl1301,,
140,-abil // -ebil,strong,teleological,?,negative,below,-ama-(z) ,,Turkish,nucl1301,,
141,-abil // -ebil,weak necessity,teleological,?,negative,below,-ama-(z) ,,Turkish,nucl1301,,
142,-abil // -ebil,weak,teleological,1,negative,below,-ama-(z) ,,Turkish,nucl1301,,
143,-abil // -ebil,strong,circumstantial,?,negative,below,-ama-(z) ,,Turkish,nucl1301,,
144,-abil // -ebil,weak,circumstantial,1,negative,below,-ama-(z) ,,Turkish,nucl1301,,
145,-abil // -ebil,strong,bouletic,?,negative,below,-ama-(z) ,,Turkish,nucl1301,,
146,-abil // -ebil,strong,epistemic,?,negative,below,clause + mümkün değil,paraphrase,Turkish,nucl1301,,
147,mümkün,weak necessity,epistemic,?,negative,below,clause + mümkün değil,,Turkish,nucl1301,,
148,mümkün,weak,epistemic,?,negative,below,clause + mümkün değil,,Turkish,nucl1301,,
149,mümkün,strong,deontic,?,negative,below,clause + mümkün değil,,Turkish,nucl1301,,
150,mümkün,weak necessity,deontic,?,negative,below,clause + mümkün değil,,Turkish,nucl1301,,
151,mümkün,weak,deontic,?,negative,below,clause + mümkün değil,,Turkish,nucl1301,,
152,mümkün,strong,teleological,?,negative,below,clause + mümkün değil,,Turkish,nucl1301,,
153,mümkün,weak necessity,teleological,?,negative,below,clause + mümkün değil,,Turkish,nucl1301,,
154,mümkün,weak,teleological,?,negative,below,clause + mümkün değil,,Turkish,nucl1301,,
155,mümkün,strong,circumstantial,?,negative,below,clause + mümkün değil,,Turkish,nucl1301,,
156,mümkün,weak,circumstantial,1,negative,below,clause + mümkün değil,,Turkish,nucl1301,,
157,mümkün,strong,bouletic,?,negative,below,clause + mümkün değil,,Turkish,nucl1301,,
0,=a,strong,bouletic,1,,,,p299 describes as 'optative' and 'used to signal that future event is desirable or probable',Vaeakau-Taumako,pile1238,,
1,=a,strong,deontic,1,,,,examples in 300 indicates 'a' also have deontic use,Vaeakau-Taumako,pile1238,,
2,ke,strong,hortative,1,,,,"used to express a wish that something should happen, or advice on how something should be (300)",Vaeakau-Taumako,pile1238,,
3,me,strong,deontic,1,,,,"used to form requests and to indicate something should or must be done (301), often used under imperaitve",Vaeakau-Taumako,pile1238,,
4,na,weak,irrealis,1,,,,used to inidicate distant or uncertain future (302),Vaeakau-Taumako,pile1238,,
0,chắc hẳn,strong,epistemic,1,positive,no,chắc hẳn,,Vietnamese,viet1252,,
1,chắc hẳn,weak necessity,epistemic,?,positive,no,chắc hẳn,,Vietnamese,viet1252,,
2,chắc hẳn,weak,epistemic,0,positive,no,chắc hẳn,,Vietnamese,viet1252,,
3,chắc hẳn,strong,deontic,?,positive,no,chắc hẳn,,Vietnamese,viet1252,,
4,chắc hẳn,weak necessity,deontic,?,positive,no,chắc hẳn,,Vietnamese,viet1252,,
5,chắc hẳn,weak,deontic,?,positive,no,chắc hẳn,,Vietnamese,viet1252,,
6,chắc hẳn,strong,teleological,?,positive,no,chắc hẳn,,Vietnamese,viet1252,,
7,chắc hẳn,weak necessity,teleological,?,positive,no,chắc hẳn,,Vietnamese,viet1252,,
8,chắc hẳn,weak,teleological,?,positive,no,chắc hẳn,,Vietnamese,viet1252,,
9,chắc hẳn,strong,circumstantial,1,positive,no,chắc hẳn,,Vietnamese,viet1252,,
10,chắc hẳn,weak,circumstantial,?,positive,no,chắc hẳn,,Vietnamese,viet1252,,
11,chắc hẳn,strong,bouletic,?,positive,no,chắc hẳn,,Vietnamese,viet1252,,
12,chắc chắn,strong,epistemic,1,positive,no,chắc chắn,,Vietnamese,viet1252,,
13,chắc chắn,weak necessity,epistemic,?,positive,no,chắc chắn,,Vietnamese,viet1252,,
14,chắc chắn,weak,epistemic,?,positive,no,chắc chắn,,Vietnamese,viet1252,,
15,chắc chắn,strong,deontic,?,positive,no,chắc chắn,,Vietnamese,viet1252,,
16,chắc chắn,weak necessity,deontic,?,positive,no,chắc chắn,,Vietnamese,viet1252,,
17,chắc chắn,weak,deontic,?,positive,no,chắc chắn,,Vietnamese,viet1252,,
18,chắc chắn,strong,teleological,?,positive,no,chắc chắn,,Vietnamese,viet1252,,
19,chắc chắn,weak necessity,teleological,?,positive,no,chắc chắn,,Vietnamese,viet1252,,
20,chắc chắn,weak,teleological,?,positive,no,chắc chắn,,Vietnamese,viet1252,,
21,chắc chắn,strong,circumstantial,?,positive,no,chắc chắn,,Vietnamese,viet1252,,
22,chắc chắn,weak,circumstantial,?,positive,no,chắc chắn,,Vietnamese,viet1252,,
23,chắc chắn,strong,bouletic,?,positive,no,chắc chắn,,Vietnamese,viet1252,,
24,chắc chắn,strong,epistemic,?,negative,above,NEG + chắc chắn,,Vietnamese,viet1252,,
25,chắc chắn,weak necessity,epistemic,?,negative,above,NEG + chắc chắn,,Vietnamese,viet1252,,
26,chắc chắn,weak,epistemic,?,negative,above,NEG + chắc chắn,,Vietnamese,viet1252,,
27,chắc chắn,strong,deontic,?,negative,above,NEG + chắc chắn,,Vietnamese,viet1252,,
28,chắc chắn,weak necessity,deontic,?,negative,above,NEG + chắc chắn,,Vietnamese,viet1252,,
29,chắc chắn,weak,deontic,?,negative,above,NEG + chắc chắn,,Vietnamese,viet1252,,
30,chắc chắn,strong,teleological,?,negative,above,NEG + chắc chắn,,Vietnamese,viet1252,,
31,chắc chắn,weak necessity,teleological,?,negative,above,NEG + chắc chắn,,Vietnamese,viet1252,,
32,chắc chắn,weak,teleological,?,negative,above,NEG + chắc chắn,,Vietnamese,viet1252,,
33,chắc chắn,strong,circumstantial,1,negative,above,NEG + chắc chắn,,Vietnamese,viet1252,,
34,chắc chắn,weak,circumstantial,?,negative,above,NEG + chắc chắn,,Vietnamese,viet1252,,
35,chắc chắn,strong,bouletic,?,negative,above,NEG + chắc chắn,,Vietnamese,viet1252,,
36,lẽ,strong,epistemic,?,positive,no,có lẽ,có is the existential -- open question whether to reduce modal expression to the quantified lẽ or include the whole phrase. Same with có thể.,Vietnamese,viet1252,,
37,lẽ,weak necessity,epistemic,1,positive,no,có lẽ,,Vietnamese,viet1252,,
38,lẽ,weak,epistemic,0,positive,no,có lẽ,,Vietnamese,viet1252,,
39,lẽ,strong,deontic,?,positive,no,có lẽ,,Vietnamese,viet1252,,
40,lẽ,weak necessity,deontic,?,positive,no,có lẽ,,Vietnamese,viet1252,,
41,lẽ,weak,deontic,?,positive,no,có lẽ,,Vietnamese,viet1252,,
42,lẽ,strong,teleological,?,positive,no,có lẽ,,Vietnamese,viet1252,,
43,lẽ,weak necessity,teleological,?,positive,no,có lẽ,,Vietnamese,viet1252,,
44,lẽ,weak,teleological,?,positive,no,có lẽ,,Vietnamese,viet1252,,
45,lẽ,strong,circumstantial,?,positive,no,có lẽ,,Vietnamese,viet1252,,
46,lẽ,weak,circumstantial,?,positive,no,có lẽ,,Vietnamese,viet1252,,
47,lẽ,strong,bouletic,?,positive,no,có lẽ,,Vietnamese,viet1252,,
48,thể,strong,epistemic,?,positive,no,có thể,see row 26 note,Vietnamese,viet1252,,
49,thể,weak necessity,epistemic,?,positive,no,có thể,,Vietnamese,viet1252,,
50,thể,weak,epistemic,1,positive,no,có thể,,Vietnamese,viet1252,,
51,thể,strong,deontic,?,positive,no,có thể,,Vietnamese,viet1252,,
52,thể,weak necessity,deontic,?,positive,no,có thể,,Vietnamese,viet1252,,
53,thể,weak,deontic,1,positive,no,có thể,,Vietnamese,viet1252,,
54,thể,strong,teleological,?,positive,no,có thể,,Vietnamese,viet1252,,
55,thể,weak necessity,teleological,?,positive,no,có thể,,Vietnamese,viet1252,,
56,thể,weak,teleological,1,positive,no,có thể,,Vietnamese,viet1252,,
57,thể,strong,circumstantial,?,positive,no,có thể,,Vietnamese,viet1252,,
58,thể,weak,circumstantial,1,positive,no,có thể,,Vietnamese,viet1252,,
59,thể,strong,bouletic,?,positive,no,có thể,,Vietnamese,viet1252,,
60,thể,strong,epistemic,?,negative,above,NEG + thể,,Vietnamese,viet1252,,
61,thể,weak necessity,epistemic,?,negative,above,NEG + thể,,Vietnamese,viet1252,,
62,thể,weak,epistemic,?,negative,above,NEG + thể,,Vietnamese,viet1252,,
63,thể,strong,deontic,?,negative,above,NEG + thể,,Vietnamese,viet1252,,
64,thể,weak necessity,deontic,?,negative,above,NEG + thể,,Vietnamese,viet1252,,
65,thể,weak,deontic,1,negative,above,NEG + thể,,Vietnamese,viet1252,,
66,thể,strong,teleological,?,negative,above,NEG + thể,,Vietnamese,viet1252,,
67,thể,weak necessity,teleological,?,negative,above,NEG + thể,,Vietnamese,viet1252,,
68,thể,weak,teleological,1,negative,above,NEG + thể,,Vietnamese,viet1252,,
69,thể,strong,circumstantial,?,negative,above,NEG + thể,,Vietnamese,viet1252,,
70,thể,weak,circumstantial,1,negative,above,NEG + thể,,Vietnamese,viet1252,,
71,thể,strong,bouletic,?,negative,above,NEG + thể,,Vietnamese,viet1252,,
72,phải,strong,epistemic,?,positive,no,phải,,Vietnamese,viet1252,,
73,phải,weak necessity,epistemic,?,positive,no,phải,,Vietnamese,viet1252,,
74,phải,weak,epistemic,?,positive,no,phải,,Vietnamese,viet1252,,
75,phải,strong,deontic,1,positive,no,phải,,Vietnamese,viet1252,,
76,phải,weak necessity,deontic,?,positive,no,phải,,Vietnamese,viet1252,,
77,phải,weak,deontic,?,positive,no,phải,,Vietnamese,viet1252,,
78,phải,strong,teleological,?,positive,no,phải,,Vietnamese,viet1252,,
79,phải,weak necessity,teleological,?,positive,no,phải,,Vietnamese,viet1252,,
80,phải,weak,teleological,?,positive,no,phải,,Vietnamese,viet1252,,
81,phải,strong,circumstantial,?,positive,no,phải,,Vietnamese,viet1252,,
82,phải,weak,circumstantial,?,positive,no,phải,,Vietnamese,viet1252,,
83,phải,strong,bouletic,?,positive,no,phải,,Vietnamese,viet1252,,
84,phải,strong,epistemic,?,negative,above,NEG + phải,,Vietnamese,viet1252,,
85,phải,weak necessity,epistemic,?,negative,above,NEG + phải,,Vietnamese,viet1252,,
86,phải,weak,epistemic,?,negative,above,NEG + phải,,Vietnamese,viet1252,,
87,phải,strong,deontic,1,negative,above,NEG + phải,,Vietnamese,viet1252,,
88,phải,weak necessity,deontic,?,negative,above,NEG + phải,,Vietnamese,viet1252,,
89,phải,weak,deontic,?,negative,above,NEG + phải,,Vietnamese,viet1252,,
90,phải,strong,teleological,?,negative,above,NEG + phải,,Vietnamese,viet1252,,
91,phải,weak necessity,teleological,?,negative,above,NEG + phải,,Vietnamese,viet1252,,
92,phải,weak,teleological,?,negative,above,NEG + phải,,Vietnamese,viet1252,,
93,phải,strong,circumstantial,?,negative,above,NEG + phải,,Vietnamese,viet1252,,
94,phải,weak,circumstantial,?,negative,above,NEG + phải,,Vietnamese,viet1252,,
95,phải,strong,bouletic,?,negative,above,NEG + phải,,Vietnamese,viet1252,,
96,cần phải,strong,epistemic,?,positive,no,cần phải,"compound of cần (""need"") + phải (""must""). Bare cần only takes nominal arguments;  cần phải is for non-nominal arguments",Vietnamese,viet1252,,
97,cần phải,weak necessity,epistemic,?,positive,no,cần phải,,Vietnamese,viet1252,,
98,cần phải,weak,epistemic,?,positive,no,cần phải,,Vietnamese,viet1252,,
99,cần phải,strong,deontic,0,positive,no,cần phải,,Vietnamese,viet1252,,
100,cần phải,weak necessity,deontic,?,positive,no,cần phải,,Vietnamese,viet1252,,
101,cần phải,weak,deontic,?,positive,no,cần phải,,Vietnamese,viet1252,,
102,cần phải,strong,teleological,1,positive,no,cần phải,,Vietnamese,viet1252,,
103,cần phải,weak necessity,teleological,0,positive,no,cần phải,,Vietnamese,viet1252,,
104,cần phải,weak,teleological,?,positive,no,cần phải,,Vietnamese,viet1252,,
105,cần phải,strong,circumstantial,1,positive,no,cần phải,,Vietnamese,viet1252,,
106,cần phải,weak,circumstantial,?,positive,no,cần phải,,Vietnamese,viet1252,,
107,cần phải,strong,bouletic,1,positive,no,cần phải,,Vietnamese,viet1252,,
108,cần phải,strong,epistemic,?,negative,above,NEG + cần phải,,Vietnamese,viet1252,,
109,cần phải,weak necessity,epistemic,?,negative,above,NEG + cần phải,,Vietnamese,viet1252,,
110,cần phải,weak,epistemic,?,negative,above,NEG + cần phải,,Vietnamese,viet1252,,
111,cần phải,strong,deontic,?,negative,above,NEG + cần phải,,Vietnamese,viet1252,,
112,cần phải,weak necessity,deontic,?,negative,above,NEG + cần phải,,Vietnamese,viet1252,,
113,cần phải,weak,deontic,?,negative,above,NEG + cần phải,,Vietnamese,viet1252,,
114,cần phải,strong,teleological,1,negative,above,NEG + cần phải,,Vietnamese,viet1252,,
115,cần phải,weak necessity,teleological,?,negative,above,NEG + cần phải,,Vietnamese,viet1252,,
116,cần phải,weak,teleological,?,negative,above,NEG + cần phải,,Vietnamese,viet1252,,
117,cần phải,strong,circumstantial,?,negative,above,NEG + cần phải,,Vietnamese,viet1252,,
118,cần phải,weak,circumstantial,?,negative,above,NEG + cần phải,,Vietnamese,viet1252,,
119,cần phải,strong,bouletic,?,negative,above,NEG + cần phải,,Vietnamese,viet1252,,
120,nên,strong,epistemic,?,positive,no,nên,,Vietnamese,viet1252,,
121,nên,weak necessity,epistemic,?,positive,no,nên,,Vietnamese,viet1252,,
122,nên,weak,epistemic,?,positive,no,nên,,Vietnamese,viet1252,,
123,nên,strong,deontic,0,positive,no,nên,,Vietnamese,viet1252,,
124,nên,weak necessity,deontic,1,positive,no,nên,,Vietnamese,viet1252,,
125,nên,weak,deontic,?,positive,no,nên,,Vietnamese,viet1252,,
126,nên,strong,teleological,?,positive,no,nên,,Vietnamese,viet1252,,
127,nên,weak necessity,teleological,?,positive,no,nên,,Vietnamese,viet1252,,
128,nên,weak,teleological,?,positive,no,nên,,Vietnamese,viet1252,,
129,nên,strong,circumstantial,?,positive,no,nên,,Vietnamese,viet1252,,
130,nên,weak,circumstantial,?,positive,no,nên,,Vietnamese,viet1252,,
131,nên,strong,bouletic,?,positive,no,nên,,Vietnamese,viet1252,,
132,được1,strong,epistemic,?,positive,no,được1,"preverbal, optionally occurring as được phép (""MOD + allowed"") to make permission explicit",Vietnamese,viet1252,,
133,được1,weak necessity,epistemic,?,positive,no,được1,,Vietnamese,viet1252,,
134,được1,weak,epistemic,?,positive,no,được1,,Vietnamese,viet1252,,
135,được1,strong,deontic,?,positive,no,được1,,Vietnamese,viet1252,,
136,được1,weak necessity,deontic,?,positive,no,được1,,Vietnamese,viet1252,,
137,được1,weak,deontic,1,positive,no,được1,,Vietnamese,viet1252,,
138,được1,strong,teleological,?,positive,no,được1,,Vietnamese,viet1252,,
139,được1,weak necessity,teleological,?,positive,no,được1,,Vietnamese,viet1252,,
140,được1,weak,teleological,?,positive,no,được1,,Vietnamese,viet1252,,
141,được1,strong,circumstantial,?,positive,no,được1,,Vietnamese,viet1252,,
142,được1,weak,circumstantial,?,positive,no,được1,,Vietnamese,viet1252,,
143,được1,strong,bouletic,?,positive,no,được1,,Vietnamese,viet1252,,
144,được2,strong,epistemic,?,positive,no,được2,"isolated, mono-lexical, postverbal or clause-final",Vietnamese,viet1252,,
145,được2,weak necessity,epistemic,?,positive,no,được2,,Vietnamese,viet1252,,
146,được2,weak,epistemic,?,positive,no,được2,,Vietnamese,viet1252,,
147,được2,strong,deontic,?,positive,no,được2,,Vietnamese,viet1252,,
148,được2,weak necessity,deontic,?,positive,no,được2,,Vietnamese,viet1252,,
149,được2,weak,deontic,?,positive,no,được2,,Vietnamese,viet1252,,
150,được2,strong,teleological,?,positive,no,được2,,Vietnamese,viet1252,,
151,được2,weak necessity,teleological,?,positive,no,được2,,Vietnamese,viet1252,,
152,được2,weak,teleological,?,positive,no,được2,,Vietnamese,viet1252,,
153,được2,strong,circumstantial,?,positive,no,được2,,Vietnamese,viet1252,,
154,được2,weak,circumstantial,?,positive,no,được2,,Vietnamese,viet1252,,
155,được2,strong,bouletic,?,positive,no,được2,,Vietnamese,viet1252,,
156,được1,strong,epistemic,?,negative,above,NEG + được1,see note in row 74,Vietnamese,viet1252,,
157,được1,weak necessity,epistemic,?,negative,above,NEG + được1,,Vietnamese,viet1252,,
158,được1,weak,epistemic,?,negative,above,NEG + được1,,Vietnamese,viet1252,,
159,được1,strong,deontic,?,negative,above,NEG + được1,,Vietnamese,viet1252,,
160,được1,weak necessity,deontic,?,negative,above,NEG + được1,,Vietnamese,viet1252,,
161,được1,weak,deontic,1,negative,above,NEG + được1,,Vietnamese,viet1252,,
162,được1,strong,teleological,?,negative,above,NEG + được1,,Vietnamese,viet1252,,
163,được1,weak necessity,teleological,?,negative,above,NEG + được1,,Vietnamese,viet1252,,
164,được1,weak,teleological,?,negative,above,NEG + được1,,Vietnamese,viet1252,,
165,được1,strong,circumstantial,?,negative,above,NEG + được1,,Vietnamese,viet1252,,
166,được1,weak,circumstantial,?,negative,above,NEG + được1,,Vietnamese,viet1252,,
167,được1,strong,bouletic,?,negative,above,NEG + được1,,Vietnamese,viet1252,,
168,được2,strong,epistemic,?,negative,above,NEG + được2,,Vietnamese,viet1252,,
169,được2,weak necessity,epistemic,?,negative,above,NEG + được2,,Vietnamese,viet1252,,
170,được2,weak,epistemic,?,negative,above,NEG + được2,,Vietnamese,viet1252,,
171,được2,strong,deontic,?,negative,above,NEG + được2,,Vietnamese,viet1252,,
172,được2,weak necessity,deontic,?,negative,above,NEG + được2,,Vietnamese,viet1252,,
173,được2,weak,deontic,?,negative,above,NEG + được2,,Vietnamese,viet1252,,
174,được2,strong,teleological,?,negative,above,NEG + được2,,Vietnamese,viet1252,,
175,được2,weak necessity,teleological,?,negative,above,NEG + được2,,Vietnamese,viet1252,,
176,được2,weak,teleological,?,negative,above,NEG + được2,,Vietnamese,viet1252,,
177,được2,strong,circumstantial,?,negative,above,NEG + được2,,Vietnamese,viet1252,,
178,được2,weak,circumstantial,1,negative,above,NEG + được2,,Vietnamese,viet1252,,
179,được2,strong,bouletic,?,negative,above,NEG + được2,,Vietnamese,viet1252,,
180,có thể + negated clause,strong,epistemic,1,negative,below,có thể + negated clause,"existential is obligatory, negation scopes over matrix clause but not modal",Vietnamese,viet1252,,
